,ID,test,body,color,fuel,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,vehicle_title,price,model,generation,restyling,age,mileage_per_day
158,avto2502,0,седан,чёрный,бензин,4,2012,автоматическая,2.0,184,199000,задний,Левый,Не требует ремонта,1,Оригинал,840000,3 серия,6,0,8,68.15068493150685
159,avto2503,0,седан,чёрный,бензин,4,2012,автоматическая,2.0,184,199000,задний,Левый,Не требует ремонта,1,Оригинал,840000,3 серия,6,0,8,68.15068493150685
160,avto2657,0,седан,цветной,бензин,4,2012,автоматическая,2.0,184,190108,задний,Левый,Не требует ремонта,1,Оригинал,880000,3 серия,6,0,8,65.1054794520548
161,avto2689,0,седан,чёрный,бензин,4,2012,автоматическая,2.0,184,114000,задний,Левый,Не требует ремонта,1,Оригинал,890000,3 серия,6,0,8,39.04109589041096
162,avto3002,0,седан,коричневый,бензин,4,2012,автоматическая,2.0,184,136000,задний,Левый,Не требует ремонта,1,Оригинал,970000,3 серия,6,0,8,46.57534246575342
163,avto3208,0,седан,цветной,бензин,4,2012,механическая,2.0,184,89944,задний,Левый,Не требует ремонта,1,Оригинал,1014000,3 серия,6,0,8,30.802739726027397
164,avto2218,0,внедорожник,коричневый,бензин,5,2012,автоматическая,2.0,184,177000,полный,Левый,Не требует ремонта,1,Оригинал,750000,X1,1,0,8,60.61643835616438
165,avto3606,0,внедорожник,цветной,дизель,5,2012,автоматическая,2.0,184,148000,полный,Левый,Не требует ремонта,1,Оригинал,1150000,X3,2,0,8,50.68493150684932
166,avto3682,0,внедорожник,чёрный,дизель,5,2012,автоматическая,2.0,184,140000,полный,Левый,Не требует ремонта,1,Оригинал,1180000,X3,2,0,8,47.945205479452056
167,avto4025,0,внедорожник,серый,дизель,5,2012,автоматическая,2.0,184,132760,полный,Левый,Не требует ремонта,1,Оригинал,1297000,X3,2,0,8,45.465753424657535
168,avto4367,0,внедорожник,серый,дизель,5,2012,автоматическая,2.0,184,66500,полный,Левый,Не требует ремонта,1,Оригинал,1420000,X3,2,0,8,22.773972602739725
169,avto4706,0,внедорожник,серый,дизель,5,2012,автоматическая,2.0,184,25405,полный,Левый,Не требует ремонта,1,Оригинал,1590000,X3,2,0,8,8.700342465753424
170,avto3011,0,внедорожник,чёрный,бензин,5,2012,автоматическая,2.0,184,131000,полный,Левый,Не требует ремонта,1,Оригинал,975000,X3,2,0,8,44.863013698630134
171,avto3959,0,внедорожник,серебристый,бензин,5,2012,автоматическая,2.0,184,77200,полный,Левый,Не требует ремонта,1,Оригинал,1265000,X3,2,0,8,26.438356164383563
172,avto2479,0,внедорожник,коричневый,дизель,5,2012,автоматическая,2.0,184,126000,полный,Левый,Не требует ремонта,1,Оригинал,830000,X1,1,1,8,43.15068493150685
173,avto2509,0,внедорожник,чёрный,дизель,5,2012,автоматическая,2.0,184,227869,полный,Левый,Не требует ремонта,1,Оригинал,847000,X1,1,1,8,78.03732876712328
174,avto3084,0,внедорожник,цветной,дизель,5,2012,автоматическая,2.0,184,65590,полный,Левый,Не требует ремонта,1,Оригинал,990000,X1,1,1,8,22.46232876712329
175,avto4018,0,внедорожник,чёрный,дизель,5,2012,автоматическая,2.0,184,47100,полный,Левый,Не требует ремонта,1,Оригинал,1295000,X1,1,1,8,16.13013698630137
176,avto2285,0,внедорожник,цветной,бензин,5,2012,автоматическая,2.0,184,107000,полный,Левый,Не требует ремонта,1,Оригинал,780000,X1,1,1,8,36.64383561643836
177,avto2789,0,внедорожник,коричневый,бензин,5,2012,автоматическая,2.0,184,126000,полный,Левый,Не требует ремонта,1,Оригинал,900000,X1,1,1,8,43.15068493150685
178,avto2851,0,внедорожник,чёрный,бензин,5,2012,автоматическая,2.0,184,107900,полный,Левый,Не требует ремонта,1,Оригинал,930000,X1,1,1,8,36.95205479452055
179,avto3184,0,внедорожник,коричневый,бензин,5,2012,автоматическая,2.0,184,82000,полный,Левый,Не требует ремонта,1,Оригинал,1000000,X1,1,1,8,28.08219178082192
180,avto3929,0,купе,белый,дизель,2,2013,автоматическая,2.0,184,191000,задний,Левый,Не требует ремонта,1,Оригинал,1250000,4 серия,0,0,7,74.75538160469668
181,avto4893,0,купе,цветной,дизель,2,2013,автоматическая,2.0,184,56000,задний,Левый,Не требует ремонта,1,Оригинал,1700000,4 серия,0,0,7,21.91780821917808
182,avto2853,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,184,119000,задний,Левый,Не требует ремонта,1,Оригинал,930000,5 серия,6,0,7,46.57534246575342
183,avto3262,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,184,108047,задний,Левый,Не требует ремонта,1,Оригинал,1050000,5 серия,6,0,7,42.288454011741685
184,avto3389,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,184,125000,задний,Левый,Не требует ремонта,1,Оригинал,1090000,5 серия,6,0,7,48.923679060665364
185,avto3395,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,184,99799,задний,Левый,Не требует ремонта,1,Оригинал,1090000,5 серия,6,0,7,39.06027397260274
186,avto3521,0,седан,серый,бензин,4,2013,автоматическая,2.0,184,109000,задний,Левый,Не требует ремонта,1,Оригинал,1125000,5 серия,6,0,7,42.6614481409002
187,avto3550,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,184,132000,задний,Левый,Не требует ремонта,1,Оригинал,1140000,5 серия,6,0,7,51.663405088062625
188,avto3735,0,седан,серый,бензин,4,2013,автоматическая,2.0,184,55000,задний,Левый,Не требует ремонта,1,Оригинал,1200000,5 серия,6,0,7,21.52641878669276
189,avto3780,0,седан,коричневый,бензин,4,2013,автоматическая,2.0,184,115000,задний,Левый,Не требует ремонта,1,Оригинал,1200000,5 серия,6,0,7,45.00978473581213
190,avto4067,0,седан,цветной,бензин,4,2013,автоматическая,2.0,184,127000,задний,Левый,Не требует ремонта,1,Оригинал,1300000,5 серия,6,0,7,49.70645792563601
191,avto4089,0,седан,серый,бензин,4,2013,автоматическая,2.0,184,63000,задний,Левый,Не требует ремонта,1,Оригинал,1300000,5 серия,6,0,7,24.65753424657534
192,avto3249,0,седан,цветной,бензин,4,2013,автоматическая,2.0,184,117191,задний,Левый,Не требует ремонта,1,Оригинал,1043000,5 серия,6,0,7,45.867318982387474
193,avto3390,0,седан,белый,бензин,4,2013,автоматическая,2.0,184,94650,задний,Левый,Не требует ремонта,1,Оригинал,1090000,5 серия,6,0,7,37.04500978473581
194,avto3245,0,седан,коричневый,дизель,4,2013,автоматическая,2.0,184,141507,полный,Левый,Не требует ремонта,1,Оригинал,1039990,3 серия,6,0,7,55.384344422700586
195,avto3378,0,седан,коричневый,дизель,4,2013,автоматическая,2.0,184,119000,полный,Левый,Не требует ремонта,1,Оригинал,1090000,3 серия,6,0,7,46.57534246575342
196,avto3561,0,седан,чёрный,дизель,4,2013,автоматическая,2.0,184,158047,задний,Левый,Не требует ремонта,1,Оригинал,1149000,3 серия,6,0,7,61.85792563600783
