,ID,test,style,body,color,fuel,model_date,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,vehicle_title,model,generation,generation1,restyling,age,mileage_per_day,price
138,avto943,0,116i,хэтчбек,чёрный,бензин,2007,5,2010,автоматическая,1.6,115,162800,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,44.602739726027394,453000
139,avto955,0,116i,хэтчбек,чёрный,бензин,2007,5,2010,автоматическая,1.6,115,104000,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,10,28.493150684931507,460000
140,avto1000,0,116i,хэтчбек,чёрный,бензин,2007,5,2010,автоматическая,1.6,115,175000,задний,Левый,Не требует ремонта,2,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,47.945205479452056,470000
141,avto1009,0,116i,хэтчбек,чёрный,бензин,2007,5,2010,автоматическая,1.6,115,137630,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,37.706849315068496,475000
142,avto1041,0,116i,хэтчбек,белый,бензин,2007,5,2010,автоматическая,1.6,115,107300,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,29.397260273972602,480000
143,avto1051,0,116i,хэтчбек,чёрный,бензин,2007,5,2010,автоматическая,1.6,115,124000,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,10,33.97260273972603,485000
144,avto1060,0,116i,хэтчбек,чёрный,бензин,2007,5,2010,автоматическая,1.6,115,90500,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,24.794520547945204,490000
145,avto1068,0,116i,хэтчбек,белый,бензин,2007,5,2010,автоматическая,1.6,115,125000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,34.24657534246575,490000
146,avto1083,0,116i,хэтчбек,белый,бензин,2007,5,2010,автоматическая,1.6,115,131000,задний,Левый,Не требует ремонта,2,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,35.89041095890411,490000
147,avto1095,0,116i,хэтчбек,белый,бензин,2007,5,2010,автоматическая,1.6,115,150000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,41.0958904109589,495000
148,avto1128,0,116i,хэтчбек,красный,бензин,2007,5,2010,автоматическая,1.6,115,157000,задний,Левый,Не требует ремонта,1,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,43.013698630136986,500000
149,avto1191,0,116i,хэтчбек,чёрный,бензин,2007,5,2010,автоматическая,1.6,115,117800,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,10,32.273972602739725,510000
150,avto1195,0,116i,хэтчбек,белый,бензин,2007,5,2010,автоматическая,1.6,115,150255,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,10,41.16575342465753,510000
151,avto1222,0,116i,хэтчбек,красный,бензин,2007,5,2010,автоматическая,1.6,115,130000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,35.61643835616438,517000
152,avto1236,0,116i,хэтчбек,белый,бензин,2007,5,2010,автоматическая,1.6,115,127000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,34.794520547945204,520000
153,avto1482,0,116i,хэтчбек,белый,бензин,2007,5,2010,автоматическая,1.6,115,127224,задний,Левый,Не требует ремонта,2,Оригинал,1 серия,1,E81/E82/E87/E88,1,10,34.85589041095891,585000
154,avto724,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,158000,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,9,48.09741248097413,400000
155,avto807,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,131875,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,9,40.144596651445966,427000
156,avto809,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,140000,задний,Левый,Не требует ремонта,2,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,42.61796042617961,429000
157,avto893,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,126944,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,38.64353120243531,450000
158,avto1007,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,88000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,26.78843226788432,475000
159,avto1026,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,113200,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,34.45966514459665,480000
160,avto1029,0,116i,хэтчбек,чёрный,бензин,2007,3,2011,автоматическая,1.6,115,151000,задний,Левый,Не требует ремонта,1,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,45.96651445966514,480000
161,avto1072,0,116i,хэтчбек,чёрный,бензин,2007,3,2011,автоматическая,1.6,115,126000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,38.35616438356164,490000
162,avto1074,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,130000,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,9,39.5738203957382,490000
163,avto1080,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,101000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,30.745814307458144,490000
164,avto1123,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,130000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,39.5738203957382,500000
165,avto1188,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,137000,задний,Левый,Не требует ремонта,1,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,41.70471841704718,510000
166,avto1207,0,116i,хэтчбек,белый,бензин,2007,3,2011,автоматическая,1.6,115,82000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,24.961948249619482,510000
167,avto1254,0,116i,хэтчбек,красный,бензин,2007,3,2011,автоматическая,1.6,115,134000,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,9,40.791476407914764,520000
168,avto1332,0,116i,хэтчбек,чёрный,бензин,2007,3,2011,автоматическая,1.6,115,84865,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,25.834094368340942,548000
169,avto1352,0,116i,хэтчбек,чёрный,бензин,2007,3,2011,автоматическая,1.6,115,92000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,28.006088280060883,550000
170,avto655,0,116i,хэтчбек,чёрный,бензин,2007,5,2011,автоматическая,1.6,115,130000,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,9,39.5738203957382,380000
171,avto745,0,116i,хэтчбек,чёрный,бензин,2007,5,2011,автоматическая,1.6,115,130000,задний,Левый,Не требует ремонта,1,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,39.5738203957382,400000
172,avto759,0,116i,хэтчбек,красный,бензин,2007,5,2011,автоматическая,1.6,115,113000,задний,Левый,Не требует ремонта,2,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,34.398782343987826,410000
173,avto793,0,116i,хэтчбек,белый,бензин,2007,5,2011,автоматическая,1.6,115,128000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,38.96499238964992,420000
174,avto846,0,116i,хэтчбек,чёрный,бензин,2007,5,2011,автоматическая,1.6,115,134000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,40.791476407914764,440000
175,avto865,0,116i,хэтчбек,красный,бензин,2007,5,2011,автоматическая,1.6,115,194261,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,59.135768645357686,449000
176,avto902,0,116i,хэтчбек,белый,бензин,2007,5,2011,автоматическая,1.6,115,139542,задний,Левый,Не требует ремонта,2,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,42.47853881278539,450000
177,avto907,0,116i,хэтчбек,белый,бензин,2007,5,2011,автоматическая,1.6,115,105000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,31.963470319634702,450000
178,avto948,0,116i,хэтчбек,чёрный,бензин,2007,5,2011,автоматическая,1.6,115,146969,задний,Левый,Не требует ремонта,3,Дубликат,1 серия,1,E81/E82/E87/E88,1,9,44.739421613394214,458000
179,avto1031,0,116i,хэтчбек,чёрный,бензин,2007,5,2011,автоматическая,1.6,115,169000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,51.44596651445966,480000
180,avto1034,0,116i,хэтчбек,белый,бензин,2007,5,2011,автоматическая,1.6,115,150000,задний,Левый,Не требует ремонта,3,Оригинал,1 серия,1,E81/E82/E87/E88,1,9,45.662100456621005,480000
